MsgID.GLOBAL_HOME,1520578318.8922312,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,1520578318.9298306,-121.9926724,37.4135866,2.9800000
MsgID.LOCAL_VELOCITY,1520578318.9298306,-2.8400000,7.5200000,-0.1100000
MsgID.LOCAL_POSITION,1520578318.9298306,4157061.0000000,-10843782.0000000,-2.9804873
MsgID.LOCAL_VELOCITY,1520578318.9298306,-2.8484902,7.5246768,-0.1101497
MsgID.GLOBAL_POSITION,1520578319.1784906,-121.9926525,37.4135802,2.9890000
MsgID.LOCAL_VELOCITY,1520578319.1784906,-2.8200000,7.4900000,0.0000000
MsgID.LOCAL_POSITION,1520578319.1804969,4157060.2500000,-10843780.0000000,-2.9898283
MsgID.LOCAL_VELOCITY,1520578319.1804969,-2.8294933,7.4925570,0.0091470
MsgID.GLOBAL_POSITION,1520578319.4286802,-121.9926314,37.4135737,2.9840000
MsgID.LOCAL_VELOCITY,1520578319.4286802,-2.8300000,7.4900000,0.0300000
MsgID.LOCAL_POSITION,1520578319.4291830,4157059.5000000,-10843779.0000000,-2.9846134
MsgID.LOCAL_VELOCITY,1520578319.4291830,-2.8380799,7.4969220,0.0389109
MsgID.GLOBAL_POSITION,1520578319.6783440,-121.9926104,37.4135661,2.9780000
MsgID.LOCAL_VELOCITY,1520578319.6783440,-2.8400000,7.5100000,0.0200000
MsgID.LOCAL_POSITION,1520578319.6803725,4157058.7500000,-10843777.0000000,-2.9784563
MsgID.LOCAL_VELOCITY,1520578319.6803725,-2.8495677,7.5113530,0.0217993
ATE,1520580005.4110534,True,True
MsgID.GLOBAL_HOME,1520580005.4115272,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580005.4155381,-121.9938219,37.4137399,2.9780000
MsgID.LOCAL_VELOCITY,1520580005.4155381,-0.0200000,0.0300000,0.0000000
MsgID.LOCAL_POSITION,1520580005.4160392,0.1832568,10.0163383,-2.9788222
MsgID.LOCAL_VELOCITY,1520580005.4160392,-0.0282978,0.0346863,-0.0099146
MsgID.GLOBAL_POSITION,1520580005.6652269,-121.9938222,37.4137387,2.9800000
MsgID.LOCAL_VELOCITY,1520580005.6652269,-0.0300000,0.0300000,-0.0400000
MsgID.LOCAL_POSITION,1520580005.6667042,0.0505887,9.9852629,-2.9800642
MsgID.LOCAL_VELOCITY,1520580005.6667042,-0.0336190,0.0325225,-0.0457056
MsgID.GLOBAL_POSITION,1520580005.9143815,-121.9938242,37.4137375,2.9840000
MsgID.LOCAL_VELOCITY,1520580005.9143815,-0.0200000,0.0200000,-0.0500000
MsgID.LOCAL_POSITION,1520580005.9148831,-0.0832177,9.8160419,-2.9846056
MsgID.LOCAL_VELOCITY,1520580005.9148831,-0.0260136,0.0201356,-0.0570176
MsgID.GLOBAL_POSITION,1520580006.1645465,-121.9938227,37.4137386,2.9910000
MsgID.LOCAL_VELOCITY,1520580006.1645465,0.0000000,0.0100000,-0.0700000
MsgID.LOCAL_POSITION,1520580006.1650479,0.0493922,9.9408388,-2.9913642
MsgID.LOCAL_VELOCITY,1520580006.1650479,-0.0064109,0.0182139,-0.0742109
MsgID.STATE,1520580006.4101987,True,True
MsgID.GLOBAL_HOME,1520580006.4101987,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580006.4142103,-121.9938225,37.4137399,2.9940000
MsgID.LOCAL_VELOCITY,1520580006.4142103,0.0000000,0.0100000,-0.0600000
MsgID.LOCAL_POSITION,1520580006.4147112,0.1896725,9.9627256,-2.9944446
MsgID.LOCAL_VELOCITY,1520580006.4147112,0.0002922,0.0140762,-0.0605555
MsgID.GLOBAL_POSITION,1520580006.6648762,-121.9938221,37.4137394,2.9940000
MsgID.LOCAL_VELOCITY,1520580006.6648762,-0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520580006.6648762,0.1348798,9.9947004,-2.9942076
MsgID.LOCAL_VELOCITY,1520580006.6648762,-0.0108903,0.0082846,0.0041531
MsgID.GLOBAL_POSITION,1520580006.9150794,-121.9938214,37.4137376,2.9930000
MsgID.LOCAL_VELOCITY,1520580006.9150794,-0.0200000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1520580006.9155817,-0.0709035,10.0604935,-2.9934273
MsgID.LOCAL_VELOCITY,1520580006.9155817,-0.0216813,0.0013919,-0.0237213
MsgID.GLOBAL_POSITION,1520580007.1647642,-121.9938209,37.4137380,2.9920000
MsgID.LOCAL_VELOCITY,1520580007.1647642,0.0000000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,1520580007.1647642,-0.0206186,10.1013269,-2.9927251
MsgID.LOCAL_VELOCITY,1520580007.1647642,-0.0038754,0.0031534,0.0375002
MsgID.STATE,1520580007.4119308,True,True
MsgID.GLOBAL_HOME,1520580007.4119308,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580007.4159420,-121.9938215,37.4137395,2.9850000
MsgID.LOCAL_VELOCITY,1520580007.4159420,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520580007.4164426,0.1458034,10.0483446,-2.9851789
MsgID.LOCAL_VELOCITY,1520580007.4164426,0.0061305,-0.0033967,-0.0049471
MsgID.GLOBAL_POSITION,1520580007.6651366,-121.9938235,37.4137404,2.9880000
MsgID.LOCAL_VELOCITY,1520580007.6651366,0.0000000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,1520580007.6651366,0.2407594,9.8773537,-2.9888549
MsgID.LOCAL_VELOCITY,1520580007.6651366,-0.0052962,-0.0108023,0.0131381
MsgID.GLOBAL_POSITION,1520580007.9163454,-121.9938238,37.4137394,2.9930000
MsgID.LOCAL_VELOCITY,1520580007.9163454,-0.0200000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,1520580007.9163454,0.1387991,9.8434849,-2.9936683
MsgID.LOCAL_VELOCITY,1520580007.9163454,-0.0216874,0.0018879,-0.0697743
MsgID.GLOBAL_POSITION,1520580008.1663139,-121.9938213,37.4137387,3.0080000
MsgID.LOCAL_VELOCITY,1520580008.1663139,-0.0300000,0.0100000,-0.0700000
MsgID.LOCAL_POSITION,1520580008.1663139,0.0558856,10.0667229,-3.0080471
MsgID.LOCAL_VELOCITY,1520580008.1663139,-0.0319037,0.0179882,-0.0707227
MsgID.STATE,1520580008.4114718,True,True
MsgID.GLOBAL_HOME,1520580008.4114718,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580008.4154823,-121.9938212,37.4137386,3.0100000
MsgID.LOCAL_VELOCITY,1520580008.4154823,-0.0200000,0.0100000,0.0500000
MsgID.LOCAL_POSITION,1520580008.4159839,0.0389730,10.0745668,-3.0107436
MsgID.LOCAL_VELOCITY,1520580008.4159839,-0.0236647,0.0127581,0.0573403
MsgID.GLOBAL_POSITION,1520580008.6662986,-121.9938231,37.4137385,2.9900000
MsgID.LOCAL_VELOCITY,1520580008.6662986,-0.0100000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,1520580008.6667762,0.0315548,9.9109020,-2.9905603
MsgID.LOCAL_VELOCITY,1520580008.6667762,-0.0126691,0.0006395,0.0819409
MsgID.GLOBAL_POSITION,1520580008.9149363,-121.9938240,37.4137374,2.9780000
MsgID.LOCAL_VELOCITY,1520580008.9149363,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1520580008.9154370,-0.0846793,9.8318129,-2.9786687
MsgID.LOCAL_VELOCITY,1520580008.9154370,-0.0071474,0.0080346,0.0274580
MsgID.GLOBAL_POSITION,1520580009.1656208,-121.9938220,37.4137381,2.9850000
MsgID.LOCAL_VELOCITY,1520580009.1656208,0.0000000,0.0100000,-0.0700000
MsgID.LOCAL_POSITION,1520580009.1656208,-0.0063642,10.0089598,-2.9853985
MsgID.LOCAL_VELOCITY,1520580009.1656208,0.0045834,0.0179721,-0.0725662
MsgID.STATE,1520580009.4116895,True,True
MsgID.GLOBAL_HOME,1520580009.4116895,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580009.4157002,-121.9938220,37.4137397,3.0010000
MsgID.LOCAL_VELOCITY,1520580009.4157002,0.0000000,-0.3200000,-0.0200000
MsgID.LOCAL_POSITION,1520580009.4162018,0.1619722,10.0034552,-3.0010922
MsgID.LOCAL_VELOCITY,1520580009.4162018,0.0076563,-0.3293650,-0.0210663
MsgID.GLOBAL_POSITION,1520580009.6648965,-121.9938268,37.4137384,3.0020000
MsgID.LOCAL_VELOCITY,1520580009.6648965,-0.0100000,-1.4700000,0.0300000
MsgID.LOCAL_POSITION,1520580009.6648965,0.0233993,9.5762682,-3.0029292
MsgID.LOCAL_VELOCITY,1520580009.6648965,-0.0121237,-1.4712356,0.0390908
MsgID.GLOBAL_POSITION,1520580009.9155624,-121.9938323,37.4137394,2.9980000
MsgID.LOCAL_VELOCITY,1520580009.9155624,-0.0300000,-2.6400000,0.0000000
MsgID.LOCAL_POSITION,1520580009.9160640,0.1352872,9.0879345,-2.9986193
MsgID.LOCAL_VELOCITY,1520580009.9160640,-0.0321813,-2.6496775,-0.0054571
MsgID.GLOBAL_POSITION,1520580010.1662288,-121.9938384,37.4137389,3.0030000
MsgID.LOCAL_VELOCITY,1520580010.1662288,-0.0400000,-3.5900000,-0.0100000
MsgID.LOCAL_POSITION,1520580010.1662288,0.0779786,8.5467234,-3.0036163
MsgID.LOCAL_VELOCITY,1520580010.1662288,-0.0486298,-3.5996399,-0.0136580
MsgID.STATE,1520580010.4113805,True,True
MsgID.GLOBAL_HOME,1520580010.4118824,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580010.4158921,-121.9938512,37.4137376,3.0030000
MsgID.LOCAL_VELOCITY,1520580010.4158921,-0.0500000,-4.4000000,0.0200000
MsgID.LOCAL_POSITION,1520580010.4158921,-0.0612475,7.4147739,-3.0036519
MsgID.LOCAL_VELOCITY,1520580010.4158921,-0.0575418,-4.4093909,0.0243811
MsgID.GLOBAL_POSITION,1520580010.6651168,-121.9938662,37.4137374,3.0010000
MsgID.LOCAL_VELOCITY,1520580010.6651168,-0.0300000,-5.1500000,0.0100000
MsgID.LOCAL_POSITION,1520580010.6651168,-0.0844400,6.0745296,-3.0013857
MsgID.LOCAL_VELOCITY,1520580010.6651168,-0.0309020,-5.1591396,0.0115701
MsgID.GLOBAL_POSITION,1520580010.9167969,-121.9938817,37.4137365,2.9980000
MsgID.LOCAL_VELOCITY,1520580010.9167969,0.0000000,-5.8000000,0.0000000
MsgID.LOCAL_POSITION,1520580010.9172990,-0.1892072,4.6988850,-2.9985974
MsgID.LOCAL_VELOCITY,1520580010.9172990,0.0063130,-5.8098817,0.0064643
MsgID.GLOBAL_POSITION,1520580011.1664610,-121.9938972,37.4137370,2.9920000
MsgID.LOCAL_VELOCITY,1520580011.1664610,0.1000000,-6.3200000,0.0100000
MsgID.LOCAL_POSITION,1520580011.1669621,-0.1384890,3.3188112,-2.9925797
MsgID.LOCAL_VELOCITY,1520580011.1669621,0.1053139,-6.3284163,0.0156321
MsgID.STATE,1520580011.4111590,True,True
MsgID.GLOBAL_HOME,1520580011.4116340,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580011.4156439,-121.9939139,37.4137373,2.9910000
MsgID.LOCAL_VELOCITY,1520580011.4156439,0.2000000,-5.9800000,0.0000000
MsgID.LOCAL_POSITION,1520580011.4156439,-0.0986427,1.8372027,-2.9915514
MsgID.LOCAL_VELOCITY,1520580011.4156439,0.2022511,-5.9804063,-0.0033823
MsgID.GLOBAL_POSITION,1520580011.6663527,-121.9939283,37.4137390,2.9880000
MsgID.LOCAL_VELOCITY,1520580011.6663527,0.1800000,-4.3600000,-0.0500000
MsgID.LOCAL_POSITION,1520580011.6663527,0.0890833,0.5625958,-2.9886985
MsgID.LOCAL_VELOCITY,1520580011.6663527,0.1832808,-4.3669024,-0.0552291
MsgID.GLOBAL_POSITION,1520580011.9150589,-121.9939399,37.4137407,2.9890000
MsgID.LOCAL_VELOCITY,1520580011.9150589,0.0800000,-2.4600000,-0.0900000
MsgID.LOCAL_POSITION,1520580011.9155614,0.2753606,-0.4770385,-2.9896917
MsgID.LOCAL_VELOCITY,1520580011.9155614,0.0809510,-2.4642353,-0.0962464
MsgID.GLOBAL_POSITION,1520580012.1652732,-121.9939457,37.4137408,2.9880000
MsgID.LOCAL_VELOCITY,1520580012.1652732,-0.0500000,-0.8900000,-0.1100000
MsgID.LOCAL_POSITION,1520580012.1652732,0.2908632,-0.9881685,-2.9887633
MsgID.LOCAL_VELOCITY,1520580012.1652732,-0.0554960,-0.8953112,-0.1110615
MsgID.STATE,1520580012.4119749,True,True
MsgID.GLOBAL_HOME,1520580012.4119749,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580012.4159930,-121.9939439,37.4137395,2.9810000
MsgID.LOCAL_VELOCITY,1520580012.4159930,-0.2500000,0.4200000,-0.0900000
MsgID.LOCAL_POSITION,1520580012.4159930,0.1395881,-0.8316031,-2.9813831
MsgID.LOCAL_VELOCITY,1520580012.4159930,-0.2563718,0.4230450,-0.0976642
MsgID.GLOBAL_POSITION,1520580012.6661589,-121.9939409,37.4137380,2.9790000
MsgID.LOCAL_VELOCITY,1520580012.6661589,-0.2900000,1.1100000,-0.1100000
MsgID.LOCAL_POSITION,1520580012.6666613,-0.0168545,-0.5657314,-2.9790950
MsgID.LOCAL_VELOCITY,1520580012.6666613,-0.2927083,1.1167328,-0.1127166
MsgID.GLOBAL_POSITION,1520580012.9163437,-121.9939402,37.4137377,2.9870000
MsgID.LOCAL_VELOCITY,1520580012.9163437,-0.1200000,1.0500000,-0.1200000
MsgID.LOCAL_POSITION,1520580012.9168453,-0.0543273,-0.4967515,-2.9878497
MsgID.LOCAL_VELOCITY,1520580012.9168453,-0.1252456,1.0579947,-0.1271265
MsgID.GLOBAL_POSITION,1520580013.1657400,-121.9939362,37.4137377,2.9930000
MsgID.LOCAL_VELOCITY,1520580013.1657400,0.0000000,0.7200000,-0.0200000
MsgID.LOCAL_POSITION,1520580013.1662407,-0.0610858,-0.1425388,-2.9937148
MsgID.LOCAL_VELOCITY,1520580013.1662407,-0.0026657,0.7273973,-0.0250609
MsgID.STATE,1520580013.4108908,True,True
MsgID.GLOBAL_HOME,1520580013.4108908,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580013.4174085,-121.9939359,37.4137371,2.9940000
MsgID.LOCAL_VELOCITY,1520580013.4174085,0.0000000,0.2800000,0.0100000
MsgID.LOCAL_POSITION,1520580013.4184108,-0.1218093,-0.1159030,-2.9945872
MsgID.LOCAL_VELOCITY,1520580013.4184108,0.0093005,0.2895283,0.0197486
MsgID.GLOBAL_POSITION,1520580013.6650870,-121.9939349,37.4137367,3.0060000
MsgID.LOCAL_VELOCITY,1520580013.6650870,0.0000000,0.0700000,0.0300000
MsgID.LOCAL_POSITION,1520580013.6655891,-0.1644755,-0.0298386,-3.0067158
MsgID.LOCAL_VELOCITY,1520580013.6655891,0.0024081,0.0755324,0.0323195
MsgID.GLOBAL_POSITION,1520580013.9179595,-121.9939335,37.4137389,3.0200000
MsgID.LOCAL_VELOCITY,1520580013.9179595,0.0000000,0.0300000,0.0600000
MsgID.LOCAL_POSITION,1520580013.9184604,0.0778881,0.0993668,-3.0208964
MsgID.LOCAL_VELOCITY,1520580013.9184604,0.0092798,0.0336676,0.0640003
MsgID.GLOBAL_POSITION,1520580014.1666281,-121.9939345,37.4137375,3.0270000
MsgID.LOCAL_VELOCITY,1520580014.1666281,0.0000000,0.0200000,0.1400000
MsgID.LOCAL_POSITION,1520580014.1671288,-0.0772611,0.0071039,-3.0276856
MsgID.LOCAL_VELOCITY,1520580014.1671288,0.0018993,0.0205178,0.1484107
MsgID.STATE,1520580014.4108114,True,True
MsgID.GLOBAL_HOME,1520580014.4113138,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580014.4178300,-121.9939334,37.4137366,3.0210000
MsgID.LOCAL_VELOCITY,1520580014.4178300,0.0000000,0.0000000,0.1400000
MsgID.LOCAL_POSITION,1520580014.4188325,-0.1798358,0.1092077,-3.0211387
MsgID.LOCAL_VELOCITY,1520580014.4188325,0.0048741,0.0033492,0.1487114
MsgID.GLOBAL_POSITION,1520580014.6651914,-121.9939323,37.4137377,3.0160000
MsgID.LOCAL_VELOCITY,1520580014.6651914,0.0100000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,1520580014.6656704,-0.0524646,0.2036334,-3.0167756
MsgID.LOCAL_VELOCITY,1520580014.6656704,0.0149243,-0.0094943,0.1524655
MsgID.GLOBAL_POSITION,1520580014.9173393,-121.9939326,37.4137391,3.0010000
MsgID.LOCAL_VELOCITY,1520580014.9173393,0.0100000,-0.0200000,0.1400000
MsgID.LOCAL_POSITION,1520580014.9178410,0.0944708,0.1783118,-3.0014482
MsgID.LOCAL_VELOCITY,1520580014.9178410,0.0188845,-0.0225347,0.1440805
MsgID.GLOBAL_POSITION,1520580015.1660006,-121.9939349,37.4137381,2.9870000
MsgID.LOCAL_VELOCITY,1520580015.1660006,0.0000000,-0.0200000,0.0800000
MsgID.LOCAL_POSITION,1520580015.1665030,-0.0166411,-0.0313287,-2.9877954
MsgID.LOCAL_VELOCITY,1520580015.1665030,0.0041351,-0.0250710,0.0857886
MsgID.STATE,1520580015.4111516,True,True
MsgID.GLOBAL_HOME,1520580015.4111516,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580015.4151626,-121.9939357,37.4137375,2.9780000
MsgID.LOCAL_VELOCITY,1520580015.4151626,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1520580015.4156642,-0.0733676,-0.0979596,-2.9784310
MsgID.LOCAL_VELOCITY,1520580015.4156642,-0.0031014,-0.0052732,-0.0223846
MsgID.GLOBAL_POSITION,1520580015.6673338,-121.9939340,37.4137364,2.8530000
MsgID.LOCAL_VELOCITY,1520580015.6673338,0.0000000,0.0000000,0.9000000
MsgID.LOCAL_POSITION,1520580015.6678336,-0.2056282,0.0514244,-2.8533633
MsgID.LOCAL_VELOCITY,1520580015.6678336,0.0025784,0.0055945,0.9072549
MsgID.GLOBAL_POSITION,1520580015.9175465,-121.9939323,37.4137371,2.5370000
MsgID.LOCAL_VELOCITY,1520580015.9175465,0.0100000,0.0000000,1.3700000
MsgID.LOCAL_POSITION,1520580015.9185493,-0.1241441,0.2060755,-2.5378330
MsgID.LOCAL_VELOCITY,1520580015.9185493,0.0125886,-0.0001188,1.3767377
MsgID.GLOBAL_POSITION,1520580016.1667089,-121.9939333,37.4137386,2.1360000
MsgID.LOCAL_VELOCITY,1520580016.1667089,0.0100000,-0.0200000,1.5500000
MsgID.LOCAL_POSITION,1520580016.1677132,0.0468440,0.1154166,-2.1366200
MsgID.LOCAL_VELOCITY,1520580016.1677132,0.0127971,-0.0205538,1.5530750
MsgID.STATE,1520580016.4103661,True,True
MsgID.GLOBAL_HOME,1520580016.4103661,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580016.4168830,-121.9939330,37.4137392,1.7040000
MsgID.LOCAL_VELOCITY,1520580016.4168830,0.0000000,-0.0300000,1.6800000
MsgID.LOCAL_POSITION,1520580016.4173841,0.1063451,0.1383478,-1.7044877
MsgID.LOCAL_VELOCITY,1520580016.4173841,-0.0008883,-0.0338710,1.6815447
MsgID.GLOBAL_POSITION,1520580016.6670771,-121.9939325,37.4137373,1.2490000
MsgID.LOCAL_VELOCITY,1520580016.6670771,-0.0100000,-0.0300000,1.7900000
MsgID.LOCAL_POSITION,1520580016.6680799,-0.0954995,0.1844896,-1.2498586
MsgID.LOCAL_VELOCITY,1520580016.6680799,-0.0170301,-0.0324108,1.7905612
MsgID.GLOBAL_POSITION,1520580016.9172418,-121.9939345,37.4137375,0.7890000
MsgID.LOCAL_VELOCITY,1520580016.9172418,-0.0100000,-0.0300000,1.8100000
MsgID.LOCAL_POSITION,1520580016.9182446,-0.0766984,0.0102083,-0.7895393
MsgID.LOCAL_VELOCITY,1520580016.9182446,-0.0137552,-0.0375265,1.8167475
MsgID.GLOBAL_POSITION,1520580017.1679082,-121.9939361,37.4137392,0.3350000
MsgID.LOCAL_VELOCITY,1520580017.1679082,0.0000000,-0.0300000,1.7700000
MsgID.LOCAL_POSITION,1520580017.1684096,0.1137827,-0.1380478,-0.3353685
MsgID.LOCAL_VELOCITY,1520580017.1684096,-0.0038296,-0.0336327,1.7774012
MsgID.STATE,1520580017.4110615,True,True
MsgID.GLOBAL_HOME,1520580017.4115636,-121.9939346,37.4137382,0.0000000
MsgID.GLOBAL_POSITION,1520580017.4180801,-121.9939352,37.4137379,-0.0010000
MsgID.LOCAL_VELOCITY,1520580017.4180801,0.0000000,-0.0500000,-0.2300000
MsgID.LOCAL_POSITION,1520580017.4180801,-0.0327517,-0.0544669,0.0016781
MsgID.LOCAL_VELOCITY,1520580017.4180801,-0.0034810,-0.0513951,-0.2358342
MsgID.GLOBAL_POSITION,1520580017.6687534,-121.9939334,37.4137374,-0.0110000
MsgID.LOCAL_VELOCITY,1520580017.6687534,0.0000000,-0.0100000,0.0500000
MsgID.LOCAL_POSITION,1520580017.6687534,-0.0941542,0.1060413,0.0119742
MsgID.LOCAL_VELOCITY,1520580017.6687534,-0.0003910,-0.0104804,0.0581672
MsgID.GLOBAL_POSITION,1520580017.9170294,-121.9939362,37.4137375,-0.0200000
MsgID.LOCAL_VELOCITY,1520580017.9170294,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520580017.9180322,-0.0795118,-0.1449499,0.0203838
MsgID.LOCAL_VELOCITY,1520580017.9180322,0.0000008,0.0000005,0.0000001
MsgID.GLOBAL_POSITION,1520580018.1678236,-121.9939354,37.4137366,-0.0320000
MsgID.LOCAL_VELOCITY,1520580018.1678236,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520580018.1683252,-0.1768478,-0.0700406,0.0322784
MsgID.LOCAL_VELOCITY,1520580018.1683252,0.0000000,0.0000000,-0.0000000
